# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
6.0 14.286 2423000.0 2933.8 2.2643 -4720.6 -39643.0 22.795 22.795 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2933.8 2423000.0 1604.21925278 0.0 0.0 0.0 
6.0 14.286 1375100.0 2688.2 1.4025 -5301.1 -37300.0 22.795 22.795 2.3461 1.1841 1.7236 1.0 1.0 0.65076 2012.0 1063.7 195.843734212 2935.64881 2422722.70925 1603.25737582 0.00197512255097 4785.17425779 2.98465756651 
6.0 14.286 106560.0 1776.9 0.16441 -7360.7 -28512.0 22.795 22.795 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.8 2336.6 227.196679222 2913.23482518 1966926.51766 1587.48322969 0.00110750657475 2178.38405037 1.37222492158 
6.0 14.286 2424000.0 2933.8 2.2652 -4720.6 -39643.0 22.795 22.795 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2933.8 2424000.0 1604.21925278 0.0 0.0 0.0 
6.0 14.286 1375700.0 2688.2 1.403 -5301.1 -37300.0 22.795 22.795 2.3461 1.1841 1.7236 1.0 1.0 0.65076 2012.0 1063.7 195.846716515 2935.64881 2423779.82046 1603.25737582 0.00197426111786 4785.17425779 2.98465756651 
6.0 14.286 106600.0 1777.0 0.16447 -7360.7 -28512.0 22.795 22.795 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.8 2336.6 227.215589786 2913.39877559 1967664.85344 1587.52789908 0.00110709100005 2178.38405037 1.37218631032 
6.0 14.286 2425000.0 2933.9 2.2661 -4720.6 -39643.0 22.795 22.795 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2933.9 2425000.0 1604.24659285 0.0 0.0 0.0 
6.0 14.286 1376200.0 2688.2 1.4036 -5301.2 -37299.0 22.795 22.795 2.3461 1.1841 1.7236 1.0 1.0 0.65076 2012.0 1063.7 195.849199781 2935.64881 2424660.74647 1603.25737582 0.00197354383072 4785.17425779 2.98465756651 
6.0 14.286 106650.0 1777.0 0.16454 -7360.7 -28512.0 22.795 22.795 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.8 2336.6 227.231223569 2913.39877559 1968587.77317 1587.52789908 0.00110657197005 2178.38405037 1.37218631032 
6.0 14.286 2426000.0 2933.9 2.267 -4720.6 -39643.0 22.796 22.796 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2933.9 2426000.0 1604.21140544 0.0 0.0 0.0 
6.0 14.286 1376800.0 2688.2 1.4042 -5301.2 -37299.0 22.796 22.796 2.3461 1.1841 1.7236 1.0 1.0 0.65076 2012.0 1063.7 195.847881515 2935.64881 2425717.85768 1603.22221011 0.00197268377385 4785.17425779 2.98472303317 
6.0 14.286 106690.0 1777.0 0.16461 -7360.8 -28512.0 22.796 22.796 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.8 2336.6 227.238735702 2913.39877559 1969326.10895 1587.49307838 0.00110615709631 2178.38405037 1.3722164084 
6.0 14.286 2427000.0 2933.9 2.268 -4720.6 -39643.0 22.796 22.796 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2933.9 2427000.0 1604.21140544 0.0 0.0 0.0 
6.0 14.286 1377400.0 2688.3 1.4047 -5301.2 -37299.0 22.796 22.796 2.3461 1.1841 1.7236 1.0 1.0 0.65076 2012.0 1063.7 195.854499148 2935.758015 2426774.96889 1603.25202945 0.00197182446627 4785.17425779 2.98466751944 
6.0 14.286 106730.0 1777.0 0.16467 -7360.8 -28513.0 22.796 22.796 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.8 2336.6 227.251222538 2913.39877559 1970064.44473 1587.49307838 0.00110574253355 2178.38405037 1.3722164084 
6.0 14.286 2428000.0 2934.0 2.2689 -4720.6 -39643.0 22.796 22.796 2.3791 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2934.0 2428000.0 1604.23874444 0.0 0.0 0.0 
6.0 14.286 1377900.0 2688.3 1.4053 -5301.2 -37299.0 22.796 22.796 2.3461 1.1841 1.7236 1.0 1.0 0.65076 2012.0 1063.7 195.856976281 2935.758015 2427655.8949 1603.25202945 0.00197110894828 4785.17425779 2.98466751944 
6.0 14.286 106780.0 1777.1 0.16474 -7360.8 -28513.0 22.796 22.796 2.1512 1.2042 19.921 2.5027 4.0 1.4295 2664.8 2336.6 227.273212514 2913.562726 1970987.36445 1587.53774554 0.00110522476686 2178.38405037 1.37217779955 
7.0 12.5 2421000.0 2865.1 2.344 -4841.8 -38512.0 23.064 23.064 2.3586 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.1 2421000.0 1576.3902 0.0 0.0 0.0 
7.0 12.5 1374200.0 2625.9 1.4517 -5402.0 -36261.0 23.064 23.064 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.1 1046.2 192.418623854 2866.826325 2420633.31604 1575.37419316 0.00197219058551 4773.95023686 3.03035955367 
7.0 12.5 106520.0 1736.7 0.17013 -7390.9 -27801.0 23.064 23.064 2.1259 1.2042 20.472 2.512 4.0 1.431 2608.5 2295.1 224.083328071 2855.59624536 2000103.68131 1562.50812488 0.00108799391215 2176.10062893 1.39269716059 
7.0 12.5 2422000.0 2865.1 2.3449 -4841.8 -38512.0 23.064 23.064 2.3586 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.1 2422000.0 1576.3902 0.0 0.0 0.0 
7.0 12.5 1374800.0 2626.0 1.4523 -5402.0 -36261.0 23.064 23.064 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.1 1046.2 192.425222621 2866.9355 2421690.20731 1575.40418972 0.00197132986806 4773.95023686 3.03030185397 
7.0 12.5 106560.0 1736.7 0.1702 -7390.9 -27801.0 23.064 23.064 2.1259 1.2042 20.472 2.512 4.0 1.431 2608.5 2295.1 224.095448563 2855.59624536 2000854.75291 1562.50812488 0.00108758550603 2176.10062893 1.39269716059 
7.0 12.5 2423000.0 2865.2 2.3459 -4841.8 -38512.0 23.064 23.064 2.3586 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.2 2423000.0 1576.41770997 0.0 0.0 0.0 
7.0 12.5 1375400.0 2626.0 1.4529 -5402.0 -36261.0 23.064 23.064 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.1 1046.2 192.428155002 2866.9355 2422747.09859 1575.40418972 0.00197046990156 4773.95023686 3.03030185397 
7.0 12.5 106610.0 1736.8 0.17027 -7390.9 -27801.0 23.064 23.064 2.1259 1.2042 20.472 2.512 4.0 1.431 2608.5 2295.1 224.117038492 2855.76067193 2001793.59242 1562.55310921 0.00108707542934 2176.10062893 1.39265706625 
7.0 12.5 2424000.0 2865.2 2.3469 -4841.8 -38512.0 23.064 23.064 2.3586 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.2 2424000.0 1576.41770997 0.0 0.0 0.0 
7.0 12.5 1375900.0 2626.0 1.4535 -5402.0 -36261.0 23.064 23.064 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.1 1046.2 192.430596699 2866.9355 2423627.84131 1575.40418972 0.00196975383575 4773.95023686 3.03030185397 
7.0 12.5 106650.0 1736.8 0.17034 -7390.9 -27801.0 23.064 23.064 2.1259 1.2042 20.472 2.512 4.0 1.431 2608.5 2295.1 224.129138881 2855.76067193 2002544.66402 1562.55310921 0.00108666771235 2176.10062893 1.39265706625 
7.0 12.5 2425000.0 2865.2 2.3478 -4841.8 -38512.0 23.065 23.065 2.3586 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.2 2425000.0 1576.38353623 0.0 0.0 0.0 
7.0 12.5 1376500.0 2626.0 1.4541 -5402.0 -36261.0 23.065 23.065 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.1 1046.2 192.4293528 2866.9355 2424684.73259 1575.37003795 0.00196889524345 4773.95023686 3.03036754659 
7.0 12.5 106690.0 1736.8 0.17041 -7391.0 -27801.0 23.065 23.065 2.1259 1.2042 20.472 2.512 4.0 1.431 2608.5 2295.1 224.136371241 2855.76067193 2003295.73562 1562.51923603 0.00108626030108 2176.10062893 1.39268725706 
7.0 12.5 2426000.0 2865.2 2.3488 -4841.8 -38512.0 23.065 23.065 2.3587 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.2 2426000.0 1576.38353623 0.0 0.0 0.0 
7.0 12.5 1377100.0 2626.1 1.4546 -5402.0 -36261.0 23.065 23.065 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.2 1046.2 192.435941826 2867.044675 2425741.62386 1575.40003328 0.00196803739932 4773.95023686 3.03030984893 
7.0 12.5 106740.0 1736.8 0.17048 -7391.0 -27801.0 23.065 23.065 2.1259 1.2042 20.472 2.512 4.0 1.431 2608.5 2295.1 224.151472314 2855.76067193 2004234.57513 1562.51923603 0.00108575146639 2176.10062893 1.39268725706 
7.0 12.5 2427000.0 2865.3 2.3497 -4841.8 -38511.0 23.065 23.065 2.3587 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.3 2427000.0 1576.41104513 0.0 0.0 0.0 
7.0 12.5 1377600.0 2626.1 1.4552 -5402.0 -36261.0 23.065 23.065 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.2 1046.2 192.438377493 2867.044675 2426622.36659 1575.40003328 0.00196732310003 4773.95023686 3.03030984893 
7.0 12.5 106780.0 1736.9 0.17055 -7391.0 -27801.0 23.065 23.065 2.1259 1.2042 20.472 2.512 4.0 1.431 2608.5 2295.2 224.169996247 2855.9250985 2004985.64673 1562.56421808 0.00108534474173 2176.10062893 1.39264716531 
7.0 12.5 2428000.0 2865.3 2.3507 -4841.8 -38511.0 23.065 23.065 2.3587 1.1804 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2865.3 2428000.0 1576.41104513 0.0 0.0 0.0 
7.0 12.5 1378200.0 2626.1 1.4558 -5402.0 -36261.0 23.065 23.065 2.3246 1.1835 1.7265 1.0 1.0 0.65229 1975.2 1046.2 192.441297961 2867.044675 2427679.25787 1575.40003328 0.00196646662502 4773.95023686 3.03030984893 
7.0 12.5 106830.0 1736.9 0.17062 -7391.0 -27801.0 23.065 23.065 2.1259 1.2042 20.473 2.512 4.0 1.431 2608.5 2295.2 224.185072316 2855.9250985 2005924.48624 1562.56421808 0.00108483676423 2176.10062893 1.39264716531 
8.0 11.111 2421000.0 2780.4 2.4296 -4936.1 -37252.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.4 2421000.0 1548.02481352 0.0 0.0 0.0 
8.0 11.111 1373800.0 2547.3 1.5048 -5476.7 -35084.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65523 1937.0 1029.7 188.967502064 2782.16106 2420684.08464 1546.9578396 0.00196330024072 4752.52964608 3.07217787351 
8.0 11.111 106210.0 1679.8 0.17643 -7394.4 -26919.0 23.2 23.2 2.0967 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.658302701 2791.59988571 2072882.82092 1539.44832761 0.00104913449543 2174.73287241 1.41267026207 
8.0 11.111 2422000.0 2780.4 2.4306 -4936.1 -37252.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.4 2422000.0 1548.02481352 0.0 0.0 0.0 
8.0 11.111 1374400.0 2547.3 1.5054 -5476.7 -35084.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65523 1937.1 1029.7 188.970384789 2782.16106 2421741.30581 1546.9578396 0.00196244315389 4752.52964608 3.07217787351 
8.0 11.111 106260.0 1679.8 0.1765 -7394.4 -26919.0 23.2 23.2 2.0967 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.672746295 2791.59988571 2073858.66256 1539.44832761 0.00104864083154 2174.73287241 1.41267026207 
8.0 11.111 2423000.0 2780.4 2.4316 -4936.1 -37252.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.4 2423000.0 1548.02481352 0.0 0.0 0.0 
8.0 11.111 1374900.0 2547.4 1.506 -5476.7 -35084.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65523 1937.1 1029.7 188.976494378 2782.27028 2422622.32346 1546.98820396 0.00196172948629 4752.52964608 3.07211757265 
8.0 11.111 106300.0 1679.9 0.17657 -7394.4 -26919.0 23.2 23.2 2.0967 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.690889821 2791.76607215 2074639.33588 1539.4941493 0.0010482462348 2174.73287241 1.41262821518 
8.0 11.111 2424000.0 2780.4 2.4326 -4936.1 -37252.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.4 2424000.0 1548.02481352 0.0 0.0 0.0 
8.0 11.111 1375500.0 2547.4 1.5067 -5476.7 -35083.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65523 1937.1 1029.7 188.979372549 2782.27028 2423679.54463 1546.98820396 0.00196087377005 4752.52964608 3.07211757265 
8.0 11.111 106350.0 1679.9 0.17664 -7394.4 -26919.0 23.2 23.2 2.0968 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.705309403 2791.76607215 2075615.17752 1539.4941493 0.00104775340629 2174.73287241 1.41262821518 
8.0 11.111 2425000.0 2780.5 2.4336 -4936.1 -37251.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.5 2425000.0 1548.05265144 0.0 0.0 0.0 
8.0 11.111 1376100.0 2547.4 1.5073 -5476.7 -35083.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65524 1937.1 1029.7 188.982248211 2782.27028 2424736.76581 1546.98820396 0.00195998888703 4752.45711495 3.07207068727 
8.0 11.111 106390.0 1679.9 0.17671 -7394.4 -26919.0 23.2 23.2 2.0968 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.716835309 2791.76607215 2076395.85084 1539.4941493 0.00104735947701 2174.73287241 1.41262821518 
8.0 11.111 2426000.0 2780.5 2.4346 -4936.1 -37251.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.5 2426000.0 1548.05265144 0.0 0.0 0.0 
8.0 11.111 1376600.0 2547.4 1.5079 -5476.7 -35083.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65524 1937.1 1029.7 188.984642681 2782.27028 2425617.78345 1546.98820396 0.00195927699218 4752.45711495 3.07207068727 
8.0 11.111 106430.0 1679.9 0.17679 -7394.5 -26919.0 23.2 23.2 2.0968 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.728352552 2791.76607215 2077176.52415 1539.4941493 0.00104696584384 2174.73287241 1.41262821518 
8.0 11.111 2427000.0 2780.5 2.4356 -4936.1 -37251.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.5 2427000.0 1548.05265144 0.0 0.0 0.0 
8.0 11.111 1377200.0 2547.4 1.5085 -5476.7 -35083.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65524 1937.1 1029.7 188.987513749 2782.27028 2426675.00463 1546.98820396 0.0019584234007 4752.45711495 3.07207068727 
8.0 11.111 106480.0 1679.9 0.17686 -7394.5 -26918.0 23.2 23.2 2.0968 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.742736938 2791.76607215 2078152.3658 1539.4941493 0.00104647421825 2174.73287241 1.41262821518 
8.0 11.111 2428000.0 2780.5 2.4366 -4936.1 -37251.0 23.2 23.2 2.337 1.1811 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2780.5 2428000.0 1548.05265144 0.0 0.0 0.0 
8.0 11.111 1377800.0 2547.5 1.5091 -5476.7 -35083.0 23.2 23.2 2.3015 1.1844 1.732 1.0 1.0 0.65524 1937.1 1029.7 188.994091757 2782.3795 2427732.22581 1547.01856773 0.00195757055265 4752.45711495 3.07201039088 
8.0 11.111 106520.0 1679.9 0.17693 -7394.5 -26918.0 23.2 23.2 2.0968 1.2062 21.158 2.5337 4.0 1.4319 2547.4 2250.3 221.754234724 2791.76607215 2078933.03911 1539.4941493 0.00104608125009 2174.73287241 1.41262821518 
9.0 10.0 2421000.0 2692.3 2.5157 -5011.5 -36005.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.3 2421000.0 1520.60708863 0.0 0.0 0.0 
9.0 10.0 1373000.0 2464.9 1.5583 -5534.0 -33910.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65848 1900.3 1014.2 185.654449786 2694.25435784 2420674.04185 1519.53933398 0.00195361826288 4729.07301664 3.11217545403 
9.0 10.0 105730.0 1617.9 0.18283 -7383.9 -26008.0 23.261 23.261 2.0668 1.2091 21.706 2.5537 4.0 1.4322 2489.7 2205.9 219.040224902 2721.00147456 2136642.78332 1516.55648532 0.00101761387188 2174.27733557 1.43369360562 
9.0 10.0 2422000.0 2692.4 2.5167 -5011.5 -36005.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.4 2422000.0 1520.63532829 0.0 0.0 0.0 
9.0 10.0 1373600.0 2464.9 1.559 -5534.0 -33909.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65849 1900.3 1014.2 185.657283078 2694.25435784 2421731.87464 1519.53933398 0.00195273525085 4729.00119971 3.11212819173 
9.0 10.0 105770.0 1617.9 0.1829 -7383.9 -26008.0 23.261 23.261 2.0668 1.2091 21.706 2.5537 4.0 1.4322 2489.7 2205.9 219.051319431 2721.00147456 2137451.1226 1516.55648532 0.00101722903162 2174.27733557 1.43369360562 
9.0 10.0 2423000.0 2692.4 2.5177 -5011.5 -36005.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.4 2423000.0 1520.63532829 0.0 0.0 0.0 
9.0 10.0 1374100.0 2464.9 1.5596 -5534.0 -33909.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65849 1900.3 1014.2 185.659642265 2694.25435784 2422613.40197 1519.53933398 0.00195202470021 4729.00119971 3.11212819173 
9.0 10.0 105820.0 1617.9 0.18298 -7383.9 -26008.0 23.261 23.261 2.0668 1.2091 21.706 2.5537 4.0 1.4322 2489.7 2205.9 219.065175798 2721.00147456 2138461.54669 1516.55648532 0.00101674839042 2174.27733557 1.43369360562 
9.0 10.0 2424000.0 2692.4 2.5188 -5011.5 -36005.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.4 2424000.0 1520.63532829 0.0 0.0 0.0 
9.0 10.0 1374700.0 2464.9 1.5602 -5534.0 -33909.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65849 1900.3 1014.2 185.662471023 2694.25435784 2423671.23477 1519.53933398 0.00195117272173 4729.00119971 3.11212819173 
9.0 10.0 105860.0 1617.9 0.18305 -7383.9 -26008.0 23.261 23.261 2.0668 1.2091 21.706 2.5537 4.0 1.4322 2489.7 2205.9 219.076251466 2721.00147456 2139269.88596 1516.55648532 0.00101636420437 2174.27733557 1.43369360562 
9.0 10.0 2425000.0 2692.4 2.5198 -5011.5 -36004.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.4 2425000.0 1520.63532829 0.0 0.0 0.0 
9.0 10.0 1375300.0 2465.0 1.5609 -5534.0 -33909.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65849 1900.4 1014.2 185.669063458 2694.36366266 2424729.06756 1519.57015722 0.00195032148663 4729.00119971 3.11206506475 
9.0 10.0 105910.0 1617.9 0.18313 -7384.0 -26008.0 23.261 23.261 2.0668 1.2091 21.707 2.5537 4.0 1.4322 2489.7 2205.9 219.090084288 2721.00147456 2140280.31005 1516.55648532 0.00101588437989 2174.27733557 1.43369360562 
9.0 10.0 2426000.0 2692.4 2.5208 -5011.5 -36004.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.4 2426000.0 1520.63532829 0.0 0.0 0.0 
9.0 10.0 1375800.0 2465.0 1.5615 -5534.0 -33909.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65849 1900.4 1014.2 185.671416865 2694.36366266 2425610.59489 1519.57015722 0.00194961269121 4729.00119971 3.11206506475 
9.0 10.0 105950.0 1617.9 0.1832 -7384.0 -26008.0 23.261 23.261 2.0668 1.2091 21.707 2.5537 4.0 1.4322 2489.7 2205.9 219.101141144 2721.00147456 2141088.64932 1516.55648532 0.00101550084638 2174.27733557 1.43369360562 
9.0 10.0 2427000.0 2692.4 2.5218 -5011.5 -36004.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.4 2427000.0 1520.63532829 0.0 0.0 0.0 
9.0 10.0 1376400.0 2465.0 1.5621 -5534.0 -33909.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65849 1900.4 1014.2 185.674238696 2694.36366266 2426668.42768 1519.57015722 0.00194876281645 4729.00119971 3.11206506475 
9.0 10.0 105990.0 1617.9 0.18328 -7384.0 -26008.0 23.261 23.261 2.0668 1.2091 21.707 2.5537 4.0 1.4322 2489.7 2205.9 219.112189655 2721.00147456 2141896.9886 1516.55648532 0.00101511760236 2174.27733557 1.43369360562 
9.0 10.0 2428000.0 2692.5 2.5229 -5011.5 -36004.0 23.261 23.261 2.3154 1.1826 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2692.5 2428000.0 1520.66356743 0.0 0.0 0.0 
9.0 10.0 1377000.0 2465.0 1.5628 -5534.0 -33908.0 23.261 23.261 2.2783 1.1861 1.7381 0.99999 1.0 0.65849 1900.4 1014.2 185.677058068 2694.36366266 2427726.26047 1519.57015722 0.00194791368232 4729.00119971 3.11206506475 
9.0 10.0 106040.0 1617.9 0.18335 -7384.0 -26008.0 23.261 23.261 2.0668 1.2091 21.707 2.5537 4.0 1.4322 2489.7 2205.9 219.125988573 2721.00147456 2142907.41269 1516.55648532 0.00101463895392 2174.27733557 1.43369360562 
10.0 9.0909 2421000.0 2606.7 2.6004 -5073.2 -34829.0 23.28 23.28 2.2945 1.1844 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2606.7 2421000.0 1494.80786498 0.0 0.0 0.0 
10.0 9.0909 1372000.0 2384.4 1.6111 -5579.1 -32797.0 23.28 23.28 2.2558 1.1881 1.7438 0.99998 1.0 0.66158 1866.0 999.54 182.537267293 2608.64384998 2420560.72662 1493.68543658 0.00194455511905 4706.91375193 3.15120817052 
10.0 9.0909 105160.0 1556.3 0.18919 -7366.1 -25132.0 23.28 23.28 2.0374 1.2126 22.138 2.5698 4.0 1.4324 2437.2 2164.2 216.219002254 2648.80952374 2183509.95079 1494.14319676 0.000995632627897 2173.97375035 1.45499692069 
10.0 9.0909 2422000.0 2606.7 2.6015 -5073.2 -34829.0 23.28 23.28 2.2945 1.1844 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2606.7 2422000.0 1494.80786498 0.0 0.0 0.0 
10.0 9.0909 1372600.0 2384.4 1.6118 -5579.1 -32797.0 23.28 23.28 2.2558 1.1881 1.7438 0.99998 1.0 0.66158 1866.0 999.54 182.540054538 2608.64384998 2421619.28087 1493.68543658 0.00194370510224 4706.91375193 3.15120817052 
10.0 9.0909 105200.0 1556.3 0.18927 -7366.1 -25132.0 23.28 23.28 2.0374 1.2126 22.138 2.5698 4.0 1.4324 2437.2 2164.2 216.229756154 2648.80952374 2184340.49851 1494.14319676 0.000995254060358 2173.97375035 1.45499692069 
10.0 9.0909 2423000.0 2606.7 2.6025 -5073.2 -34829.0 23.28 23.28 2.2945 1.1844 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2606.7 2423000.0 1494.80786498 0.0 0.0 0.0 
10.0 9.0909 1373100.0 2384.4 1.6124 -5579.1 -32797.0 23.28 23.28 2.2558 1.1881 1.7438 0.99998 1.0 0.66158 1866.0 999.54 182.542375381 2608.64384998 2422501.40942 1493.68543658 0.00194299732237 4706.91375193 3.15120817052 
10.0 9.0909 105250.0 1556.3 0.18934 -7366.1 -25131.0 23.28 23.28 2.0374 1.2126 22.138 2.5698 4.0 1.4324 2437.2 2164.2 216.243187035 2648.80952374 2185378.68316 1494.14319676 0.000994781255579 2173.97375035 1.45499692069 
10.0 9.0909 2424000.0 2606.8 2.6036 -5073.2 -34829.0 23.28 23.28 2.2945 1.1844 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2606.8 2424000.0 1494.83653712 0.0 0.0 0.0 
10.0 9.0909 1373700.0 2384.4 1.6131 -5579.1 -32797.0 23.28 23.28 2.2558 1.1881 1.7438 0.99998 1.0 0.66158 1866.0 999.55 182.545158163 2608.64384998 2423559.96367 1493.68543658 0.00194214866662 4706.91375193 3.15120817052 
10.0 9.0909 105290.0 1556.3 0.18942 -7366.1 -25131.0 23.28 23.28 2.0374 1.2126 22.138 2.5698 4.0 1.4324 2437.2 2164.2 216.253922556 2648.80952374 2186209.23088 1494.14319676 0.000994403335071 2173.97375035 1.45499692069 
10.0 9.0909 2425000.0 2606.8 2.6047 -5073.2 -34828.0 23.28 23.28 2.2945 1.1844 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2606.8 2425000.0 1494.83653712 0.0 0.0 0.0 
10.0 9.0909 1374300.0 2384.5 1.6137 -5579.1 -32797.0 23.28 23.28 2.2558 1.1881 1.7438 0.99998 1.0 0.66158 1866.0 999.55 182.551766439 2608.7532546 2424618.51793 1493.71675829 0.0019413007519 4706.91375193 3.15114209291 
10.0 9.0909 105330.0 1556.3 0.1895 -7366.2 -25131.0 23.28 23.28 2.0374 1.2126 22.138 2.5698 4.0 1.4324 2437.2 2164.2 216.264649922 2648.80952374 2187039.7786 1494.14319676 0.000994025701601 2173.97375035 1.45499692069 
10.0 9.0909 2426000.0 2606.8 2.6057 -5073.2 -34828.0 23.28 23.28 2.2945 1.1844 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2606.8 2426000.0 1494.83653712 0.0 0.0 0.0 
10.0 9.0909 1374800.0 2384.5 1.6144 -5579.1 -32796.0 23.28 23.28 2.2558 1.1881 1.7438 0.99998 1.0 0.66158 1866.0 999.55 182.554081594 2608.7532546 2425500.64647 1493.71675829 0.00194059472166 4706.91375193 3.15114209291 
10.0 9.0909 105380.0 1556.4 0.18958 -7366.2 -25131.0 23.28 23.28 2.0374 1.2126 22.138 2.5698 4.0 1.4324 2437.2 2164.2 216.284996036 2648.9797229 2188077.96324 1494.19119905 0.000993554062912 2173.97375035 1.45495017755 
10.0 9.0909 2427000.0 2606.8 2.6068 -5073.2 -34828.0 23.28 23.28 2.2945 1.1844 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2606.8 2427000.0 1494.83653712 0.0 0.0 0.0 
10.0 9.0909 1375400.0 2384.5 1.615 -5579.1 -32796.0 23.28 23.28 2.2558 1.1881 1.7438 0.99998 1.0 0.66158 1866.0 999.55 182.556857558 2608.7532546 2426559.20072 1493.71675829 0.00193974816296 4706.91375193 3.15114209291 
10.0 9.0909 105420.0 1556.4 0.18965 -7366.2 -25131.0 23.28 23.28 2.0375 1.2126 22.138 2.5698 4.0 1.4324 2437.2 2164.2 216.295705434 2648.9797229 2188908.51096 1494.19119905 0.000993177074081 2173.97375035 1.45495017755 
