# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
10.0 9.0909 104810.0 1360.2 0.20789 -8958.1 -24568.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.492652685 2357.77346506 2286687.12444 1434.12284452 0.000950377135044 2173.21515807 1.51536192759 
10.0 9.0909 2427000.0 2290.5 2.8587 -6866.8 -33153.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2427000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1375100.0 2094.9 1.7709 -7328.3 -31370.0 22.432 22.432 2.3355 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.320202513 2292.44907 2426502.54637 1426.24217774 0.00191939778392 4657.42361018 3.26552087917 
10.0 9.0909 104860.0 1360.2 0.20798 -8958.1 -24568.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.505012856 2357.77346506 2287777.99704 1434.12284452 0.000949923970284 2173.21515807 1.51536192759 
10.0 9.0909 2428000.0 2290.5 2.8599 -6866.8 -33153.0 22.432 22.432 2.3829 1.1842 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2290.5 2428000.0 1427.54209625 0.0 0.0 0.0 
10.0 9.0909 1375700.0 2095.0 1.7716 -7328.3 -31370.0 22.432 22.432 2.3355 1.1886 1.7566 1.0 1.0 0.66861 180.991229859 97.7564756272 174.327012007 2292.5585 2427561.30684 1426.27621815 0.0019185606547 4657.42361018 3.26544294218 
10.0 9.0909 104900.0 1360.2 0.20806 -8958.1 -24568.0 22.432 22.432 2.0769 1.2172 22.884 2.5987 4.0 1.4329 235.060167245 209.50438507 208.514892509 2357.77346506 2288650.69511 1434.12284452 0.000949561749513 2173.21515807 1.51536192759 
20.0 4.7619 2421000.0 1640.8 3.9119 -7246.0 -24980.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2421000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1357200.0 1480.8 2.4299 -7586.5 -23591.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.026297965 1643.23726231 2420370.00077 1206.98916755 0.00188316766768 4557.96252927 3.77630773484 
20.0 4.7619 96870.0 887.93 0.28924 -8748.1 -18345.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.754623799 1718.09647118 2295013.86047 1218.6522629 0.000945213897932 2169.27899687 1.78006397961 
20.0 4.7619 2422000.0 1640.8 3.9135 -7246.0 -24979.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2422000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1357700.0 1480.8 2.4309 -7586.5 -23591.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.028195599 1643.23726231 2421261.67849 1206.98916755 0.00188247415377 4557.96252927 3.77630773484 
20.0 4.7619 96911.0 887.93 0.28936 -8748.1 -18345.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.763908972 1718.09647118 2295985.2197 1218.6522629 0.000944814007622 2169.27899687 1.78006397961 
20.0 4.7619 2423000.0 1640.8 3.9151 -7246.0 -24979.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2423000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1358300.0 1480.8 2.4319 -7586.5 -23591.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.030470916 1643.23726231 2422331.69175 1206.98916755 0.00188164261104 4557.96252927 3.77630773484 
20.0 4.7619 96951.0 887.93 0.28948 -8748.1 -18345.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.772960109 1718.09647118 2296932.88724 1218.6522629 0.000944424196683 2169.27899687 1.78006397961 
20.0 4.7619 2424000.0 1640.8 3.9167 -7246.0 -24979.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2424000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1358900.0 1480.8 2.4329 -7586.5 -23590.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.032744224 1643.23726231 2423401.70502 1206.98916755 0.00188081180262 4557.96252927 3.77630773484 
20.0 4.7619 96991.0 887.93 0.2896 -8748.1 -18345.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.78200378 1718.09647118 2297880.55478 1218.6522629 0.000944034707268 2169.27899687 1.78006397961 
20.0 4.7619 2425000.0 1640.8 3.9184 -7246.0 -24979.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2425000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1359400.0 1480.8 2.4339 -7586.5 -23590.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.034637114 1643.23726231 2424293.38274 1206.98916755 0.00188012002249 4557.96252927 3.77630773484 
20.0 4.7619 97031.0 887.93 0.28971 -8748.1 -18344.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.791039995 1718.09647118 2298828.22231 1218.6522629 0.000943645538979 2169.27899687 1.78006397961 
20.0 4.7619 2426000.0 1640.8 3.92 -7246.0 -24978.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2426000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1360000.0 1480.8 2.4349 -7586.5 -23590.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.036906745 1643.23726231 2425363.396 1206.98916755 0.00187929055777 4557.96252927 3.77630773484 
20.0 4.7619 97071.0 887.93 0.28983 -8748.1 -18344.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.800068762 1718.09647118 2299775.88985 1218.6522629 0.000943256691418 2169.27899687 1.78006397961 
20.0 4.7619 2427000.0 1640.8 3.9216 -7246.0 -24978.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2427000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1360500.0 1480.8 2.4359 -7586.5 -23590.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.038796575 1643.23726231 2426255.07372 1206.98916755 0.00187859989605 4557.96252927 3.77630773484 
20.0 4.7619 97111.0 887.93 0.28995 -8748.1 -18344.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.809090092 1718.09647118 2300723.55739 1218.6522629 0.00094286816419 2169.27899687 1.78006397961 
20.0 4.7619 2428000.0 1640.8 3.9232 -7246.0 -24978.0 22.043 22.043 2.1589 1.2117 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1640.8 2428000.0 1208.83322996 0.0 0.0 0.0 
20.0 4.7619 1361100.0 1480.8 2.4369 -7586.5 -23589.0 22.043 22.043 2.0967 1.2194 1.7833 0.99998 1.0 0.6832 153.212318988 84.1495003059 148.041062538 1643.23726231 2427325.08698 1206.98916755 0.00187777177178 4557.96252927 3.77630773484 
20.0 4.7619 97151.0 887.93 0.29007 -8748.1 -18344.0 22.043 22.043 1.8088 1.2635 24.981 2.6639 4.0 1.4355 196.53273506 176.810116255 175.818103993 1718.09647118 2301671.22493 1218.6522629 0.000942479956899 2169.27899687 1.78006397961 
30.0 3.2258 2421000.0 1374.8 4.6354 -7380.6 -21779.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2421000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1348400.0 1230.7 2.8841 -7670.0 -20559.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.547906151 1377.337905 2420256.89519 1102.90906824 0.00186583177609 4515.79222135 4.09443747574 
30.0 3.2258 92829.0 705.9 0.34616 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.924527041 1442.98570683 2291657.56534 1113.54334772 0.000946005124102 2167.9197995 1.94686610445 
30.0 3.2258 2422000.0 1374.8 4.6373 -7380.6 -21779.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2422000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1348900.0 1230.7 2.8853 -7670.0 -20559.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.549651544 1377.337905 2421154.35028 1102.90906824 0.00186514016375 4515.79222135 4.09443747574 
30.0 3.2258 92868.0 705.9 0.34631 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.932961178 1442.98570683 2292620.35332 1113.54334772 0.0009456078484 2167.9197995 1.94686610445 
30.0 3.2258 2423000.0 1374.8 4.6392 -7380.6 -21779.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2423000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1349500.0 1230.7 2.8864 -7670.0 -20559.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.551744308 1377.337905 2422231.29639 1102.90906824 0.00186431090543 4515.79222135 4.09443747574 
30.0 3.2258 92906.0 705.9 0.34645 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.941172244 1442.98570683 2293558.45442 1113.54334772 0.000945221080073 2167.9197995 1.94686610445 
30.0 3.2258 2424000.0 1374.8 4.6411 -7380.6 -21779.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2424000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1350000.0 1230.7 2.8876 -7670.0 -20558.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.553486857 1377.337905 2423128.75149 1102.90906824 0.00186362041991 4515.79222135 4.09443747574 
30.0 3.2258 92944.0 705.9 0.34659 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.949376596 1442.98570683 2294496.55553 1113.54334772 0.000944834628004 2167.9197995 1.94686610445 
30.0 3.2258 2425000.0 1374.8 4.643 -7380.6 -21778.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2425000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1350600.0 1230.7 2.8888 -7670.0 -20558.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.555576213 1377.337905 2424205.6976 1102.90906824 0.00186279251213 4515.79222135 4.09443747574 
30.0 3.2258 92983.0 705.9 0.34673 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.957789878 1442.98570683 2295459.3435 1113.54334772 0.000944438334591 2167.9197995 1.94686610445 
30.0 3.2258 2426000.0 1374.8 4.6449 -7380.6 -21778.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2426000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1351100.0 1230.7 2.89 -7670.0 -20558.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.557315926 1377.337905 2425103.15269 1102.90906824 0.00186210315068 4515.79222135 4.09443747574 
30.0 3.2258 93021.0 705.9 0.34688 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.96598065 1442.98570683 2296397.44461 1113.54334772 0.000944052522175 2167.9197995 1.94686610445 
30.0 3.2258 2427000.0 1374.8 4.6468 -7380.6 -21778.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2427000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1351700.0 1230.7 2.8912 -7670.0 -20558.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.559401882 1377.337905 2426180.0988 1102.90906824 0.00186127659013 4515.79222135 4.09443747574 
30.0 3.2258 93059.0 705.9 0.34702 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.974164733 1442.98570683 2297335.54571 1113.54334772 0.000943667024847 2167.9197995 1.94686610445 
30.0 3.2258 2428000.0 1374.8 4.6488 -7380.6 -21778.0 21.886 21.886 2.0402 1.2288 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1374.8 2428000.0 1104.92490276 0.0 0.0 0.0 
30.0 3.2258 1352300.0 1230.7 2.8924 -7670.0 -20558.0 21.886 21.886 1.9744 1.2383 1.7954 1.0 1.0 0.68958 140.261064654 77.5902508668 135.561485987 1377.337905 2427257.04492 1102.90906824 0.00186045076306 4515.79222135 4.09443747574 
30.0 3.2258 93098.0 705.9 0.34716 -8636.3 -16029.0 21.886 21.886 1.7035 1.287 26.079 2.6975 4.0 1.4364 178.880277381 161.625535386 159.982557239 1442.98570683 2298298.33369 1113.54334772 0.000943271710082 2167.9197995 1.94686610445 
50.0 1.9608 2421000.0 1140.6 5.5544 -7491.4 -19047.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2421000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1338900.0 1011.8 3.4627 -7734.8 -17985.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.386586028 1142.8281 2420072.26964 1001.66430803 0.00184807174476 4472.4671818 4.46503598656 
50.0 1.9608 88993.0 555.3 0.41938 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.652104436 1195.93149413 2294998.83008 1010.6713543 0.00094410202949 2166.71305316 2.14383542577 
50.0 1.9608 2422000.0 1140.6 5.5567 -7491.4 -19046.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2422000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1339400.0 1011.8 3.4641 -7734.8 -17985.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.388182563 1142.8281 2420976.02357 1001.66430803 0.00184738185684 4472.4671818 4.46503598656 
50.0 1.9608 89030.0 555.3 0.41955 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.65966889 1195.93149413 2295953.00577 1010.6713543 0.000943709669891 2166.71305316 2.14383542577 
50.0 1.9608 2423000.0 1140.6 5.559 -7491.4 -19046.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2423000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1340000.0 1011.8 3.4655 -7734.8 -17985.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.390096832 1142.8281 2422060.52829 1001.66430803 0.00184655467094 4472.4671818 4.46503598656 
50.0 1.9608 89067.0 555.3 0.41972 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.667227058 1195.93149413 2296907.18145 1010.6713543 0.000943317636278 2166.71305316 2.14383542577 
50.0 1.9608 2424000.0 1140.6 5.5612 -7491.4 -19046.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2424000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1340500.0 1011.8 3.467 -7734.8 -17985.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.391690746 1142.8281 2422964.28222 1001.66430803 0.001845865915 4472.4671818 4.46503598656 
50.0 1.9608 89104.0 555.3 0.4199 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.67477895 1195.93149413 2297861.35714 1010.6713543 0.000942925928246 2166.71305316 2.14383542577 
50.0 1.9608 2425000.0 1140.6 5.5635 -7491.4 -19046.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2425000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1341100.0 1011.8 3.4684 -7734.8 -17985.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.393601875 1142.8281 2424048.78693 1001.66430803 0.00184504008579 4472.4671818 4.46503598656 
50.0 1.9608 89140.0 555.3 0.42007 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.682120719 1195.93149413 2298789.74429 1010.6713543 0.000942545119031 2166.71305316 2.14383542577 
50.0 1.9608 2426000.0 1140.6 5.5658 -7491.4 -19046.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2426000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1341700.0 1011.8 3.4698 -7734.8 -17985.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.395511295 1142.8281 2425133.29164 1001.66430803 0.0018442149952 4472.4671818 4.46503598656 
50.0 1.9608 89177.0 555.3 0.42024 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.689660249 1195.93149413 2299743.91997 1010.6713543 0.000942154052171 2166.71305316 2.14383542577 
50.0 1.9608 2427000.0 1140.6 5.5681 -7491.4 -19046.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2427000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1342200.0 1011.8 3.4713 -7734.8 -17984.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.397101174 1142.8281 2426037.04557 1001.66430803 0.0018435279832 4472.4671818 4.46503598656 
50.0 1.9608 89214.0 555.3 0.42042 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.697193526 1195.93149413 2300698.09566 1010.6713543 0.000941763309687 2166.71305316 2.14383542577 
50.0 1.9608 2428000.0 1140.6 5.5704 -7491.4 -19045.0 21.758 21.758 1.9222 1.2481 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1140.6 2428000.0 1003.78468686 0.0 0.0 0.0 
50.0 1.9608 1342800.0 1011.8 3.4727 -7734.8 -17984.0 21.758 21.758 1.8576 1.259 1.8082 1.0 1.0 0.69626 127.666734652 71.1523557006 123.399007466 1142.8281 2427121.55029 1001.66430803 0.00184270424416 4472.4671818 4.46503598656 
50.0 1.9608 89251.0 555.3 0.42059 -8528.5 -14154.0 21.758 21.758 1.6188 1.309 27.204 2.7326 4.0 1.4372 161.900877014 146.869263716 144.704720556 1195.93149413 2301652.27134 1010.6713543 0.000941372891177 2166.71305316 2.14383542577 
70.0 1.4085 2421000.0 1033.2 6.1163 -7539.7 -17824.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2421000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1334000.0 912.18 3.8172 -7761.6 -16842.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.369066288 1035.233082 2419975.47426 951.688641312 0.00183905945492 4450.47877662 4.67640211664 
70.0 1.4085 87194.0 489.99 0.46447 -8476.4 -13354.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.168577204 1081.24006671 2300172.62285 959.658905945 0.00094171635734 2166.11018364 2.25716676021 
70.0 1.4085 2422000.0 1033.2 6.1188 -7539.7 -17824.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2422000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1334600.0 912.18 3.8187 -7761.6 -16842.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.370893163 1035.233082 2421063.91901 951.688641312 0.00183823266362 4450.47877662 4.67640211664 
70.0 1.4085 87230.0 489.99 0.46466 -8476.4 -13354.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.17569389 1081.24006671 2301122.30074 959.658905945 0.000941327709066 2166.11018364 2.25716676021 
70.0 1.4085 2423000.0 1033.2 6.1214 -7539.7 -17824.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2423000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1335100.0 912.18 3.8203 -7761.6 -16842.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.372414304 1035.233082 2421970.95629 951.688641312 0.00183754423853 4450.47877662 4.67640211664 
70.0 1.4085 87266.0 489.99 0.46485 -8476.4 -13354.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.182804704 1081.24006671 2302071.97864 959.658905945 0.000940939381453 2166.11018364 2.25716676021 
70.0 1.4085 2424000.0 1033.2 6.1239 -7539.7 -17824.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2424000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1335700.0 912.18 3.8219 -7761.6 -16841.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.37423817 1035.233082 2423059.40103 951.688641312 0.00183671880876 4450.47877662 4.67640211664 
70.0 1.4085 87302.0 489.99 0.46504 -8476.4 -13354.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.189909654 1081.24006671 2303021.65653 959.658905945 0.000940551374102 2166.11018364 2.25716676021 
70.0 1.4085 2425000.0 1033.2 6.1264 -7539.7 -17824.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2425000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1336200.0 912.18 3.8235 -7761.6 -16841.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.375756808 1035.233082 2423966.43831 951.688641312 0.00183603151689 4450.47877662 4.67640211664 
70.0 1.4085 87338.0 489.99 0.46524 -8476.4 -13354.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.197008747 1081.24006671 2303971.33443 959.658905945 0.000940163686618 2166.11018364 2.25716676021 
70.0 1.4085 2426000.0 1033.2 6.1289 -7539.7 -17823.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2426000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1336800.0 912.18 3.825 -7761.6 -16841.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.377577673 1035.233082 2425054.88306 951.688641312 0.00183520744529 4450.47877662 4.67640211664 
70.0 1.4085 87374.0 489.99 0.46543 -8476.4 -13354.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.20410199 1081.24006671 2304921.01232 959.658905945 0.000939776318606 2166.11018364 2.25716676021 
70.0 1.4085 2427000.0 1033.2 6.1315 -7539.7 -17823.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2427000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1337300.0 912.18 3.8266 -7761.6 -16841.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.379093812 1035.233082 2425961.92034 951.688641312 0.00183452128383 4450.47877662 4.67640211664 
70.0 1.4085 87410.0 489.99 0.46562 -8476.4 -13354.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.21118939 1081.24006671 2305870.69022 959.658905945 0.00093938926967 2166.11018364 2.25716676021 
70.0 1.4085 2428000.0 1033.2 6.134 -7539.7 -17823.0 21.702 21.702 1.865 1.2585 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1033.2 2428000.0 953.772499501 0.0 0.0 0.0 
70.0 1.4085 1337900.0 912.18 3.8282 -7761.6 -16841.0 21.702 21.702 1.803 1.2698 1.8148 1.0 1.0 0.6997 121.435855599 67.9349377932 117.380911684 1035.233082 2427050.36508 951.688641312 0.00183369856705 4450.47877662 4.67640211664 
70.0 1.4085 87446.0 489.99 0.46581 -8476.4 -13353.0 21.702 21.702 1.584 1.319 27.766 2.7505 4.0 1.4376 153.56924332 139.577809504 137.218270954 1081.24006671 2306820.36812 959.658905945 0.000939002539417 2166.11018364 2.25716676021 
90.0 1.0989 2421000.0 971.36 6.496 -7566.9 -17131.0 21.671 21.671 1.8317 1.265 1.0 0.0 0.0 0.0 0.0 0.0 0.0 971.36 2421000.0 923.760247964 0.0 0.0 0.0 
90.0 1.0989 1331100.0 855.15 4.0569 -7776.3 -16196.0 21.671 21.671 1.7717 1.2764 1.8188 1.0 1.0 0.70177 117.693249031 65.9942892107 113.760399894 973.33173 2420053.68458 921.763722645 0.00183357555132 4437.35126893 4.81397907069 
90.0 1.0989 86162.0 453.64 0.49504 -8445.8 -12912.0 21.671 21.671 1.5658 1.3246 28.098 2.7614 4.0 1.4378 148.592698348 135.213134815 132.718154852 1015.06080506 2305000.86616 929.110081993 0.000939613041567 2165.80887467 2.33105733825 
90.0 1.0989 2422000.0 971.36 6.4987 -7566.9 -17131.0 21.671 21.671 1.8317 1.265 1.0 0.0 0.0 0.0 0.0 0.0 0.0 971.36 2422000.0 923.760247964 0.0 0.0 0.0 
90.0 1.0989 1331600.0 855.15 4.0586 -7776.3 -16196.0 21.671 21.671 1.7717 1.2764 1.8188 1.0 1.0 0.70177 117.693249031 65.9942892107 113.761877693 973.33173 2420962.72736 921.763722645 0.00183288706546 4437.35126893 4.81397907069 
90.0 1.0989 86197.0 453.64 0.49524 -8445.8 -12912.0 21.671 21.671 1.5658 1.3246 28.098 2.7614 4.0 1.4378 148.592698348 135.213134815 132.724919679 1015.06080506 2305937.18415 929.110081993 0.000939231514873 2165.80887467 2.33105733825 
90.0 1.0989 2423000.0 971.36 6.5014 -7566.9 -17131.0 21.671 21.671 1.8317 1.265 1.0 0.0 0.0 0.0 0.0 0.0 0.0 971.36 2423000.0 923.760247964 0.0 0.0 0.0 
