# of f p t rho h g m mw cp gam pip mach aeat cf ivac isp isp_opt t0 p0 c_star at p0at m_dot 
10.0 9.0909 2428000.0 2543.5 2.6532 -5450.8 -34530.0 23.109 23.109 2.3158 1.1839 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.5 2428000.0 1482.25435695 0.0 0.0 0.0 
10.0 9.0909 1376100.0 2327.0 1.6437 -5948.0 -32551.0 23.109 23.109 2.2755 1.1878 1.7465 1.0 1.0 0.66307 1848.5 991.94 181.009170954 2545.5053 2427594.76289 1481.08222848 0.0019345637124 4696.33673669 3.17088183653 
10.0 9.0909 105450.0 1518.7 0.19298 -7705.2 -25068.0 23.109 23.109 2.0495 1.2129 22.315 2.5769 4.0 1.4325 2411.1 2143.0 215.059914284 2592.22655012 2217710.99899 1483.4255195 0.000980209770579 2173.82198953 1.46540689839 
20.0 4.7619 2421000.0 1960.9 3.3934 -5762.5 -27046.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2421000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1361700.0 1776.9 2.1063 -6153.6 -25439.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.79 159.189214438 1963.2893542 2420423.93052 1299.41627309 0.0018954717998 4587.84530387 3.53069712829 
20.0 4.7619 99412.0 1094.3 0.24968 -7501.8 -19380.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4346 2082.6 1868.0 189.501988576 2040.50587483 2295820.23633 1310.24377081 0.000945474678405 2170.63989962 1.65666874209 
20.0 4.7619 2422000.0 1960.9 3.3948 -5762.5 -27045.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2422000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1362300.0 1776.9 2.1072 -6153.6 -25439.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.79 159.191657644 1963.2893542 2421490.43148 1299.41627309 0.00189463697408 4587.84530387 3.53069712829 
20.0 4.7619 99453.0 1094.3 0.24978 -7501.8 -19379.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4347 2082.6 1868.0 189.511713023 2040.50587483 2296767.09013 1310.24377081 0.000945019028362 2170.48860389 1.65655327065 
20.0 4.7619 2423000.0 1960.9 3.3962 -5762.5 -27045.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2423000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1362800.0 1776.9 2.1081 -6153.6 -25439.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.79 159.193692005 1963.2893542 2422379.18228 1299.41627309 0.00189394184751 4587.84530387 3.53069712829 
20.0 4.7619 99494.0 1094.3 0.24988 -7501.8 -19379.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4347 2082.6 1868.0 189.521429455 2040.50587483 2297713.94393 1310.24377081 0.000944629600053 2170.48860389 1.65655327065 
20.0 4.7619 2424000.0 1960.9 3.3976 -5762.5 -27045.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2424000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1363400.0 1776.9 2.1089 -6153.6 -25439.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.79 159.196131269 1963.2893542 2423445.68324 1299.41627309 0.00189310836863 4587.84530387 3.53069712829 
20.0 4.7619 99535.0 1094.3 0.24999 -7501.8 -19379.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4347 2082.6 1868.0 189.531137883 2040.50587483 2298660.79773 1310.24377081 0.000944240492567 2170.48860389 1.65655327065 
20.0 4.7619 2425000.0 1960.9 3.399 -5762.5 -27044.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2425000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1364000.0 1776.9 2.1098 -6153.6 -25438.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.8 159.198568388 1963.2893542 2424512.18421 1299.41627309 0.00189227562301 4587.84530387 3.53069712829 
20.0 4.7619 99576.0 1094.3 0.25009 -7501.8 -19379.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4347 2082.6 1868.0 189.540838316 2040.50587483 2299607.65152 1310.24377081 0.000943851705508 2170.48860389 1.65655327065 
20.0 4.7619 2426000.0 1960.9 3.4004 -5762.5 -27044.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2426000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1364500.0 1776.9 2.1107 -6153.6 -25438.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.8 159.200597682 1963.2893542 2425400.93501 1299.41627309 0.00189158222777 4587.84530387 3.53069712829 
20.0 4.7619 99617.0 1094.3 0.25019 -7501.8 -19379.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4347 2082.6 1868.0 189.550530764 2040.50587483 2300554.50532 1310.24377081 0.00094346323848 2170.48860389 1.65655327065 
20.0 4.7619 2427000.0 1960.9 3.4018 -5762.5 -27044.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2427000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1365100.0 1776.9 2.1115 -6153.6 -25438.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.8 159.203030874 1963.2893542 2426467.43597 1299.41627309 0.00189075082396 4587.84530387 3.53069712829 
20.0 4.7619 99658.0 1094.3 0.2503 -7501.8 -19379.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4347 2082.6 1868.0 189.560215236 2040.50587483 2301501.35912 1310.24377081 0.000943075091088 2170.48860389 1.65655327065 
20.0 4.7619 2428000.0 1960.9 3.4032 -5762.5 -27044.0 22.852 22.852 2.1508 1.2036 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1960.9 2428000.0 1301.02164073 0.0 0.0 0.0 
20.0 4.7619 1365600.0 1776.9 2.1124 -6153.6 -25438.0 22.852 22.852 2.0982 1.2098 1.7751 0.99998 1.0 0.67875 1617.3 883.8 159.2050569 1963.2893542 2427356.18677 1299.41627309 0.00189005854554 4587.84530387 3.53069712829 
20.0 4.7619 99699.0 1094.3 0.2504 -7501.8 -19379.0 22.852 22.852 1.8331 1.2476 24.281 2.6428 4.0 1.4347 2082.6 1868.0 189.569891744 2040.50587483 2302448.21292 1310.24377081 0.000942687262938 2170.48860389 1.65655327065 
30.0 3.2258 2421000.0 1709.0 3.8688 -5873.1 -23958.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2421000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1355300.0 1539.5 2.4042 -6217.9 -22510.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.734060283 1711.37829966 2420203.4017 1212.23163175 0.00188026993223 4550.6356861 3.75393247209 
30.0 3.2258 96181.0 916.19 0.28669 -7388.7 -17084.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.364212916 1788.33115026 2294095.75241 1223.72885969 0.000945526309659 2169.12789078 1.77255596582 
30.0 3.2258 2422000.0 1709.0 3.8704 -5873.1 -23958.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2422000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1355900.0 1539.5 2.4052 -6217.9 -22510.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.736350528 1711.37829966 2421274.84127 1212.23163175 0.00187943789303 4550.6356861 3.75393247209 
30.0 3.2258 96220.0 916.19 0.28681 -7388.7 -17084.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.373149214 1788.33115026 2295025.97495 1223.72885969 0.000945143067858 2169.12789078 1.77255596582 
30.0 3.2258 2423000.0 1709.0 3.872 -5873.1 -23958.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2423000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1356500.0 1539.5 2.4062 -6217.9 -22510.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.738638748 1711.37829966 2422346.28083 1212.23163175 0.00187860658987 4550.6356861 3.75393247209 
30.0 3.2258 96260.0 916.19 0.28693 -7388.7 -17084.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.382307126 1788.33115026 2295980.04935 1223.72885969 0.000944750321933 2169.12789078 1.77255596582 
30.0 3.2258 2424000.0 1709.0 3.8736 -5873.1 -23958.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2424000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1357000.0 1539.5 2.4072 -6217.9 -22509.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.740544052 1711.37829966 2423239.14713 1212.23163175 0.00187791439879 4550.6356861 3.75393247209 
30.0 3.2258 96300.0 916.19 0.28705 -7388.7 -17084.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.391457429 1788.33115026 2296934.12375 1223.72885969 0.000944357902277 2169.12789078 1.77255596582 
30.0 3.2258 2425000.0 1709.0 3.8752 -5873.1 -23957.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2425000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1357600.0 1539.5 2.4082 -6217.9 -22509.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.742828564 1711.37829966 2424310.5867 1212.23163175 0.00187708444251 4550.6356861 3.75393247209 
30.0 3.2258 96339.0 916.19 0.28717 -7388.7 -17084.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.40037166 1788.33115026 2297864.3463 1223.72885969 0.00094397560686 2169.12789078 1.77255596582 
30.0 3.2258 2426000.0 1709.0 3.8768 -5873.1 -23957.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2426000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1358100.0 1539.5 2.4092 -6217.9 -22509.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.744730782 1711.37829966 2425203.453 1212.23163175 0.00187639337247 4550.6356861 3.75393247209 
30.0 3.2258 96379.0 916.19 0.28729 -7388.7 -17084.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.409506966 1788.33115026 2298818.4207 1223.72885969 0.000943583830391 2169.12789078 1.77255596582 
30.0 3.2258 2427000.0 1709.0 3.8784 -5873.1 -23957.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2427000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1358700.0 1539.5 2.4102 -6217.9 -22509.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.747011596 1711.37829966 2426274.89256 1212.23163175 0.00187556475981 4550.6356861 3.75393247209 
30.0 3.2258 96419.0 916.19 0.2874 -7388.7 -17084.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.418634692 1788.33115026 2299772.4951 1223.72885969 0.000943192378984 2169.12789078 1.77255596582 
30.0 3.2258 2428000.0 1709.0 3.88 -5873.1 -23957.0 22.707 22.707 2.0631 1.2158 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1709.0 2428000.0 1214.05801699 0.0 0.0 0.0 
30.0 3.2258 1359300.0 1539.5 2.4112 -6217.9 -22508.0 22.707 22.707 2.0058 1.2233 1.7854 0.99998 1.0 0.6843 1509.9 830.29 148.749290396 1711.37829966 2427346.33213 1212.23163175 0.00187473687865 4550.6356861 3.75393247209 
30.0 3.2258 96459.0 916.19 0.28752 -7388.7 -17083.0 22.707 22.707 1.7365 1.2672 25.152 2.6693 4.0 1.4356 1934.9 1741.9 176.427754849 1788.33115026 2300726.5695 1223.72885969 0.000942801252234 2169.12789078 1.77255596582 
50.0 1.9608 2421000.0 1487.0 4.4219 -5964.2 -21307.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2421000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1348500.0 1331.1 2.7515 -6267.6 -20001.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.779688202 1489.49456403 2420136.48296 1129.24466265 0.00186635765145 4516.84024252 3.99987743304 
50.0 1.9608 92979.0 764.73 0.33021 -7280.7 -15171.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.767485732 1560.41149114 2290639.00819 1140.22540635 0.000946425775406 2167.9197995 1.90130809875 
50.0 1.9608 2422000.0 1487.0 4.4237 -5964.2 -21306.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2422000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1349100.0 1331.1 2.7527 -6267.6 -20001.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.781832475 1489.49456403 2421213.29563 1129.24466265 0.0018655276058 4516.84024252 3.99987743304 
50.0 1.9608 93017.0 764.73 0.33035 -7280.7 -15171.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.775890777 1560.41149114 2291575.17961 1140.22540635 0.000946039134475 2167.9197995 1.90130809875 
50.0 1.9608 2423000.0 1487.0 4.4256 -5964.2 -21306.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2423000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1349600.0 1331.1 2.7538 -6267.6 -20001.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.783617913 1489.49456403 2422110.63953 1129.24466265 0.00186483646486 4516.84024252 3.99987743304 
50.0 1.9608 93056.0 764.73 0.33048 -7280.7 -15171.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.78450987 1560.41149114 2292535.98712 1140.22540635 0.000945642647131 2167.9197995 1.90130809875 
50.0 1.9608 2424000.0 1487.0 4.4274 -5964.2 -21306.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2424000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1350200.0 1331.1 2.755 -6267.6 -20001.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.785758692 1489.49456403 2423187.4522 1129.24466265 0.00186400777143 4516.84024252 3.99987743304 
50.0 1.9608 93094.0 764.73 0.33062 -7280.7 -15171.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.792901014 1560.41149114 2293472.15853 1140.22540635 0.000945256645664 2167.9197995 1.90130809875 
50.0 1.9608 2425000.0 1487.0 4.4292 -5964.2 -21306.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2425000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1350800.0 1331.1 2.7561 -6267.6 -20001.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.78789757 1489.49456403 2424264.26487 1129.24466265 0.00186317981417 4516.84024252 3.99987743304 
50.0 1.9608 93132.0 764.73 0.33076 -7280.7 -15171.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.80128531 1560.41149114 2294408.32995 1140.22540635 0.000944870959192 2167.9197995 1.90130809875 
50.0 1.9608 2426000.0 1487.0 4.431 -5964.2 -21306.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2426000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1351300.0 1331.1 2.7572 -6267.6 -20000.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.789678517 1489.49456403 2425161.60877 1129.24466265 0.00186249041144 4516.84024252 3.99987743304 
50.0 1.9608 93171.0 764.73 0.33089 -7280.7 -15171.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.809883134 1560.41149114 2295369.13746 1140.22540635 0.000944475450209 2167.9197995 1.90130809875 
50.0 1.9608 2427000.0 1487.0 4.4329 -5964.2 -21305.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2427000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1351900.0 1331.1 2.7584 -6267.6 -20000.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.791813915 1489.49456403 2426238.42144 1129.24466265 0.0018616638013 4516.84024252 3.99987743304 
50.0 1.9608 93209.0 764.73 0.33103 -7280.7 -15170.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.818253581 1560.41149114 2296305.30888 1140.22540635 0.000944090400835 2167.9197995 1.90130809875 
50.0 1.9608 2428000.0 1487.0 4.4347 -5964.2 -21305.0 22.581 22.581 1.9756 1.2291 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1487.0 2428000.0 1131.20737879 0.0 0.0 0.0 
50.0 1.9608 1352400.0 1331.1 2.7595 -6267.6 -20000.0 22.581 22.581 1.9152 1.238 1.7951 0.99998 1.0 0.68942 1408.3 778.9 138.793591965 1489.49456403 2427135.76534 1129.24466265 0.0018609755198 4516.84024252 3.99987743304 
50.0 1.9608 93248.0 764.73 0.33117 -7280.7 -15170.0 22.581 22.581 1.6543 1.2863 26.034 2.696 4.0 1.4364 1796.4 1622.9 163.826837209 1560.41149114 2297266.11639 1140.22540635 0.000943695544906 2167.9197995 1.90130809875 
70.0 1.4085 2421000.0 1385.8 4.7332 -6004.0 -20121.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2421000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1345000.0 1236.4 2.9472 -6288.3 -18883.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.961215434 1388.29174 2420213.77146 1089.10449094 0.00185942049758 4500.19509516 4.1320140837 
70.0 1.4085 91427.0 697.98 0.35489 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.686712465 1455.07221198 2289722.94517 1099.61712259 0.000946540830594 2167.31625835 1.97097354509 
70.0 1.4085 2422000.0 1385.8 4.7351 -6004.0 -20121.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2422000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1345500.0 1236.4 2.9484 -6288.3 -18883.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.962943367 1388.29174 2421113.47918 1089.10449094 0.00185872952006 4500.19509516 4.1320140837 
70.0 1.4085 91465.0 697.98 0.35503 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.694959008 1455.07221198 2290674.62763 1099.61712259 0.000946147581247 2167.31625835 1.97097354509 
70.0 1.4085 2423000.0 1385.8 4.7371 -6004.0 -20120.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2423000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1346100.0 1236.4 2.9496 -6288.3 -18883.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.965015192 1388.29174 2422193.12845 1089.10449094 0.00185790102462 4500.19509516 4.1320140837 
70.0 1.4085 91503.0 697.98 0.35518 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.703198702 1455.07221198 2291626.31008 1099.61712259 0.000945754658522 2167.31625835 1.97097354509 
70.0 1.4085 2424000.0 1385.8 4.739 -6004.0 -20120.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2424000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1346600.0 1236.4 2.9509 -6288.3 -18882.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.966740302 1388.29174 2423092.83617 1089.10449094 0.00185721117573 4500.19509516 4.1320140837 
70.0 1.4085 91541.0 697.98 0.35533 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.711431555 1455.07221198 2292577.99254 1099.61712259 0.000945362062013 2167.31625835 1.97097354509 
70.0 1.4085 2425000.0 1385.8 4.741 -6004.0 -20120.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2425000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1347200.0 1236.4 2.9521 -6288.3 -18882.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.968808744 1388.29174 2424172.48543 1089.10449094 0.00185638403299 4500.19509516 4.1320140837 
70.0 1.4085 91578.0 697.98 0.35547 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.719441189 1455.07221198 2293504.63072 1099.61712259 0.000944980110056 2167.31625835 1.97097354509 
70.0 1.4085 2426000.0 1385.8 4.7429 -6004.0 -20120.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2426000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1347700.0 1236.4 2.9533 -6288.3 -18882.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.970531039 1388.29174 2425072.19316 1089.10449094 0.00185569530996 4500.19509516 4.1320140837 
70.0 1.4085 91616.0 697.98 0.35562 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.727660565 1455.07221198 2294456.31318 1099.61712259 0.000944588156204 2167.31625835 1.97097354509 
70.0 1.4085 2427000.0 1385.8 4.7449 -6004.0 -20120.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2427000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1348300.0 1236.4 2.9545 -6288.3 -18882.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.972596107 1388.29174 2426151.84242 1089.10449094 0.0018548695166 4500.19509516 4.1320140837 
70.0 1.4085 91654.0 697.98 0.35577 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.735873125 1455.07221198 2295407.99563 1099.61712259 0.000944196527361 2167.31625835 1.97097354509 
70.0 1.4085 2428000.0 1385.8 4.7468 -6004.0 -20119.0 22.527 22.527 1.9325 1.2361 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1385.8 2428000.0 1091.13034017 0.0 0.0 0.0 
70.0 1.4085 1348800.0 1236.4 2.9557 -6288.3 -18882.0 22.527 22.527 1.8713 1.2457 1.8 1.0 1.0 0.69197 1359.3 753.97 133.974315593 1388.29174 2427051.55014 1089.10449094 0.0018541819167 4500.19509516 4.1320140837 
70.0 1.4085 91692.0 697.98 0.35591 -7229.2 -14339.0 22.527 22.527 1.6183 1.2955 26.478 2.7095 4.0 1.4368 1730.1 1565.5 157.744078879 1455.07221198 2296359.67809 1099.61712259 0.000943805223125 2167.31625835 1.97097354509 
90.0 1.0989 2421000.0 1327.9 4.9328 -6026.3 -19449.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2421000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1342800.0 1182.3 3.0728 -6299.5 -18250.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.117156107 1330.32396 2420096.05414 1065.43019431 0.00185538173501 4490.20201583 4.21444974978 
90.0 1.0989 90518.0 660.52 0.37077 -7199.2 -13876.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.108300672 1394.25094748 2289971.82349 1075.58354688 0.000946306234666 2167.01461378 2.01473388102 
90.0 1.0989 2422000.0 1327.9 4.9348 -6026.3 -19449.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2422000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1343300.0 1182.3 3.0741 -6299.5 -18250.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.11884933 1330.32396 2420997.19208 1065.43019431 0.00185469112914 4490.20201583 4.21444974978 
90.0 1.0989 90555.0 660.52 0.37093 -7199.2 -13876.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.116232769 1394.25094748 2290907.86889 1075.58354688 0.000945919582016 2167.01461378 2.01473388102 
90.0 1.0989 2423000.0 1327.9 4.9369 -6026.3 -19448.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2423000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1343900.0 1182.3 3.0754 -6299.5 -18250.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.120879534 1330.32396 2422078.55761 1065.43019431 0.00185386308042 4490.20201583 4.21444974978 
90.0 1.0989 90592.0 660.52 0.37108 -7199.2 -13876.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.124158387 1394.25094748 2291843.91429 1075.58354688 0.000945533245204 2167.01461378 2.01473388102 
90.0 1.0989 2424000.0 1327.9 4.9389 -6026.3 -19448.0 22.496 22.496 1.9068 1.2404 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1327.9 2424000.0 1067.50618204 0.0 0.0 0.0 
90.0 1.0989 1344500.0 1182.3 3.0767 -6299.5 -18250.0 22.496 22.496 1.8455 1.2504 1.8029 1.0 1.0 0.69351 1330.4 739.2 131.122907927 1330.32396 2423159.92314 1065.43019431 0.00185303577075 4490.20201583 4.21444974978 
90.0 1.0989 90630.0 660.52 0.37123 -7199.2 -13875.0 22.496 22.496 1.5982 1.3008 26.745 2.7177 4.0 1.437 1691.0 1531.6 154.132291474 1394.25094748 2292805.25821 1075.58354688 0.000945136795206 2167.01461378 2.01473388102 
